edge2,edge1,id,Year
33299,73,73,2015
68025,73,73,2015
42419,73,73,2015
99,73,73,2015
34584,73,73,2015
17,73,73,2015
56856,73,73,2015
53510,73,73,2015
1074,73,73,2015
12350,73,73,2015
68143,73,73,2015
23324,73,73,2015
32412,73,73,2015
31745,73,73,2015
18318,73,73,2015
58468,86,86,2014
34584,86,86,2014
55386,86,86,2014
3198,86,86,2014
53216,86,86,2014
31743,86,86,2014
53575,86,86,2014
34318,86,86,2014
2304,86,86,2014
36829,86,86,2014
55410,86,86,2014
35588,86,86,2014
19492,86,86,2014
32785,86,86,2014
58468,87,87,2014
32792,87,87,2014
20064,87,87,2014
52636,87,87,2014
55386,87,87,2014
22058,87,87,2014
2967,87,87,2014
55573,87,87,2014
34010,87,87,2014
35289,87,87,2014
34321,87,87,2014
45413,87,87,2014
53575,87,87,2014
56172,87,87,2014
34669,87,87,2014
33159,87,87,2014
4095,87,87,2014
35493,87,87,2014
33148,87,87,2014
33299,94,94,2014
68416,94,94,2014
68025,94,94,2014
11216,94,94,2014
34584,94,94,2014
53693,94,94,2014
68127,94,94,2014
112,94,94,2014
44489,94,94,2014
68068,94,94,2014
33994,94,94,2014
33063,94,94,2014
48331,94,94,2014
68143,94,94,2014
110,94,94,2014
32412,94,94,2014
24926,94,94,2014
17833,94,94,2014
64672,94,94,2014
31745,94,94,2014
21972,99,99,2014
53760,99,99,2014
53693,99,99,2014
23244,99,99,2014
1074,99,99,2014
53809,99,99,2014
16117,99,99,2014
33063,99,99,2014
12350,99,99,2014
68143,99,99,2014
55451,99,99,2014
22332,99,99,2014
55881,99,99,2014
53965,99,99,2014
62406,104,104,2013
53569,104,104,2013
3690,104,104,2013
51393,104,104,2013
38249,104,104,2013
55609,104,104,2013
55681,104,104,2013
20839,104,104,2013
33938,104,104,2013
55399,104,104,2013
3234,104,104,2013
33299,110,110,2013
48947,110,110,2013
68416,110,110,2013
68025,110,110,2013
11216,110,110,2013
68493,110,110,2013
68127,110,110,2013
112,110,110,2013
68068,110,110,2013
20533,110,110,2013
33992,110,110,2013
12350,110,110,2013
48331,110,110,2013
68143,110,110,2013
53231,110,110,2013
68059,110,110,2013
24926,110,110,2013
64672,110,110,2013
44700,112,112,2013
58534,112,112,2013
56059,112,112,2013
32461,112,112,2013
34940,112,112,2013
44969,112,112,2013
23343,112,112,2013
68127,112,112,2013
59842,112,112,2013
68331,112,112,2013
44489,112,112,2013
60608,112,112,2013
68182,112,112,2013
68305,112,112,2013
68068,112,112,2013
50826,112,112,2013
31745,112,112,2013
64672,112,112,2013
33299,118,118,2013
34584,118,118,2013
52614,118,118,2013
56856,118,118,2013
53693,118,118,2013
31744,118,118,2013
68127,118,118,2013
68068,118,118,2013
33063,118,118,2013
12350,118,118,2013
48331,118,118,2013
68059,118,118,2013
43198,161,161,2018
3464,161,161,2018
2796,161,161,2018
51669,161,161,2018
33478,161,161,2018
42053,161,161,2018
3374,161,161,2018
2240,161,161,2018
53760,161,161,2018
23244,161,161,2018
3973,161,161,2018
3262,161,161,2018
44660,161,161,2018
2945,161,161,2018
3683,161,161,2018
34576,161,161,2018
37694,161,161,2018
22050,161,161,2018
37991,161,161,2018
52976,161,161,2018
53054,161,161,2018
41936,161,161,2018
52041,161,161,2018
43771,161,161,2018
22370,161,161,2018
3405,161,161,2018
21528,161,161,2018
53965,161,161,2018
53295,194,194,2017
20222,194,194,2017
3509,194,194,2017
60726,194,194,2017
68078,194,194,2017
53760,194,194,2017
51393,194,194,2017
2117,194,194,2017
56286,194,194,2017
59720,194,194,2017
3246,194,194,2017
55609,194,194,2017
55451,194,194,2017
34623,194,194,2017
55816,194,194,2017
53131,194,194,2017
55399,194,194,2017
55464,194,194,2017
53965,194,194,2017
68025,203,203,2016
31741,203,203,2016
68493,203,203,2016
68127,203,203,2016
112,203,203,2016
44489,203,203,2016
68068,203,203,2016
64116,203,203,2016
35677,203,203,2016
68143,203,203,2016
32412,203,203,2016
24926,203,203,2016
94,203,203,2016
31745,203,203,2016
32568,210,210,2016
62021,210,210,2016
14579,210,210,2016
3075,210,210,2016
68237,210,210,2016
51393,210,210,2016
23631,210,210,2016
5726,210,210,2016
3138,210,210,2016
32103,210,210,2016
46986,210,210,2016
5382,210,210,2016
42637,210,210,2016
3034,210,210,2016
5733,210,210,2016
55609,210,210,2016
42044,210,210,2016
42039,210,210,2016
6741,210,210,2016
67831,210,210,2016
55399,210,210,2016
53965,210,210,2016
68416,231,231,2015
56059,231,231,2015
53693,231,231,2015
23343,231,231,2015
68127,231,231,2015
68331,231,231,2015
112,231,231,2015
61513,231,231,2015
68527,231,231,2015
44489,231,231,2015
60608,231,231,2015
68182,231,231,2015
43173,231,231,2015
68305,231,231,2015
68068,231,231,2015
32412,231,231,2015
50826,231,231,2015
31745,231,231,2015
62304,461,461,2010
33994,461,461,2010
17833,461,461,2010
2712,666,666,2017
21972,666,666,2017
52542,666,666,2017
3509,666,666,2017
59833,666,666,2017
53760,666,666,2017
52116,666,666,2017
51832,666,666,2017
18416,666,666,2017
2219,666,666,2017
3234,666,666,2017
53965,666,666,2017
5404,1253,1253,2014
2177,1253,1253,2014
51393,1253,1253,2014
22164,1253,1253,2014
53825,1253,1253,2014
4094,1253,1253,2014
52271,1253,1253,2014
52997,1253,1253,2014
51864,1253,1253,2014
11680,1253,1253,2014
55464,1253,1253,2014
56934,1273,1273,2014
53186,1273,1273,2014
52262,1273,1273,2014
42805,1273,1273,2014
53374,1273,1273,2014
15741,1273,1273,2014
17451,1273,1273,2014
52271,1273,1273,2014
62300,1273,1273,2014
20043,1273,1273,2014
19452,1273,1273,2014
2092,1273,1273,2014
20110,1273,1273,2014
41976,1273,1273,2014
56304,1273,1273,2014
1883,1273,1273,2014
18246,1273,1273,2014
3303,1275,1275,2014
3476,1275,1275,2014
55578,1275,1275,2014
1889,1275,1275,2014
3264,1275,1275,2014
55842,1275,1275,2014
20479,1275,1275,2014
37743,1275,1275,2014
1875,1275,1275,2014
42081,1275,1275,2014
53965,1275,1275,2014
62578,1279,1279,2014
41989,1279,1279,2014
58806,1279,1279,2014
68050,1279,1279,2014
53264,1279,1279,2014
55388,1279,1279,2014
56022,1279,1279,2014
22302,1279,1279,2014
4016,1279,1279,2014
52658,1279,1279,2014
53976,1279,1279,2014
53008,1279,1279,2014
25765,1279,1279,2014
2150,1289,1289,2014
22236,1289,1289,2014
52614,1289,1289,2014
52932,1289,1289,2014
61796,1289,1289,2014
52771,1289,1289,2014
53677,1289,1289,2014
5714,1289,1289,2014
22154,1289,1289,2014
34004,1300,1300,2014
59190,1300,1300,2014
55579,1300,1300,2014
3685,1300,1300,2014
57800,1300,1300,2014
5320,1300,1300,2014
23212,1300,1300,2014
53635,1300,1300,2014
4190,1300,1300,2014
55611,1345,1345,2013
61783,1345,1345,2013
53693,1345,1345,2013
53216,1345,1345,2013
42738,1345,1345,2013
5525,1345,1345,2013
68050,1345,1345,2013
42654,1345,1345,2013
14194,1345,1345,2013
15897,1345,1345,2013
22302,1345,1345,2013
13954,1345,1345,2013
25765,1345,1345,2013
3350,1354,1354,2013
50872,1354,1354,2013
21960,1354,1354,2013
53954,1354,1354,2013
3685,1354,1354,2013
3107,1354,1354,2013
2038,1354,1354,2013
53635,1354,1354,2013
55603,1355,1355,2013
55616,1355,1355,2013
6242,1355,1355,2013
2280,1355,1355,2013
55820,1355,1355,2013
1912,1355,1355,2013
68336,1388,1388,2013
44386,1388,1388,2013
55616,1388,1388,2013
32801,1388,1388,2013
53951,1388,1388,2013
42501,1388,1388,2013
6242,1388,1388,2013
52623,1388,1388,2013
55581,1388,1388,2013
1912,1388,1388,2013
42020,1388,1388,2013
55997,1388,1388,2013
60048,1388,1388,2013
37713,1388,1388,2013
53497,1388,1388,2013
53130,1388,1388,2013
53691,1399,1399,2013
53954,1399,1399,2013
56127,1399,1399,2013
53677,1399,1399,2013
56181,1399,1399,2013
53497,1399,1399,2013
48828,1400,1400,2013
55611,1400,1400,2013
5676,1400,1400,2013
61783,1400,1400,2013
23318,1400,1400,2013
53693,1400,1400,2013
53575,1400,1400,2013
34318,1400,1400,2013
2304,1400,1400,2013
56127,1400,1400,2013
3509,1402,1402,2013
53760,1402,1402,2013
2117,1402,1402,2013
59756,1402,1402,2013
34576,1402,1402,2013
1978,1402,1402,2013
51671,1402,1402,2013
3442,1402,1402,2013
41832,1402,1402,2013
1980,1402,1402,2013
1875,1402,1402,2013
55399,1402,1402,2013
53965,1402,1402,2013
53760,1404,1404,2013
23725,1404,1404,2013
2169,1404,1404,2013
42547,1404,1404,2013
55451,1404,1404,2013
23560,1404,1404,2013
14448,1404,1404,2013
21901,1404,1404,2013
20327,1404,1404,2013
20071,1404,1404,2013
23188,1404,1404,2013
55399,1404,1404,2013
55464,1404,1404,2013
44631,1409,1409,2013
3509,1409,1409,2013
53123,1409,1409,2013
53186,1409,1409,2013
23244,1409,1409,2013
2171,1409,1409,2013
23660,1409,1409,2013
3683,1409,1409,2013
55842,1409,1409,2013
2169,1409,1409,2013
52948,1409,1409,2013
37991,1409,1409,2013
3567,1409,1409,2013
1980,1409,1409,2013
23188,1409,1409,2013
22370,1409,1409,2013
53965,1409,1409,2013
55603,1422,1422,2012
2082,1422,1422,2012
1855,1422,1422,2012
53793,1422,1422,2012
55616,1422,1422,2012
22250,1422,1422,2012
52535,1422,1422,2012
59752,1422,1422,2012
58468,1428,1428,2012
56312,1428,1428,2012
34007,1428,1428,2012
52932,1428,1428,2012
52636,1428,1428,2012
55386,1428,1428,2012
56061,1428,1428,2012
36826,1428,1428,2012
2272,1428,1428,2012
34114,1428,1428,2012
53575,1428,1428,2012
33159,1428,1428,2012
52697,1428,1428,2012
21384,1428,1428,2012
58583,1428,1428,2012
60721,1428,1428,2012
52274,1428,1428,2012
53607,1428,1428,2012
3742,1428,1428,2012
53635,1428,1428,2012
60728,1428,1428,2012
43936,1441,1441,2012
55587,1441,1441,2012
3174,1441,1441,2012
1919,1441,1441,2012
41934,1441,1441,2012
20222,1442,1442,2012
3476,1442,1442,2012
51670,1442,1442,2012
21972,1442,1442,2012
3509,1442,1442,2012
53760,1442,1442,2012
2117,1442,1442,2012
20005,1442,1442,2012
37892,1442,1442,2012
55451,1442,1442,2012
3036,1442,1442,2012
53965,1442,1442,2012
52571,1452,1452,2015
3685,1452,1452,2015
55639,1452,1452,2015
53974,1452,1452,2015
3107,1452,1452,2015
52289,1452,1452,2015
53308,1452,1452,2015
3742,1452,1452,2015
53635,1452,1452,2015
60611,1452,1452,2015
21961,1452,1452,2015
52545,1452,1452,2015
52689,1463,1463,2015
42002,1463,1463,2015
53374,1463,1463,2015
22394,1463,1463,2015
52271,1463,1463,2015
52997,1463,1463,2015
1479,1463,1463,2015
53817,1463,1463,2015
2092,1463,1463,2015
53637,1463,1463,2015
2042,1463,1463,2015
55501,1469,1469,2015
22253,1469,1469,2015
23660,1469,1469,2015
3683,1469,1469,2015
55842,1469,1469,2015
52948,1469,1469,2015
44075,1469,1469,2015
3156,1469,1469,2015
37694,1469,1469,2015
37991,1469,1469,2015
2911,1469,1469,2015
22370,1469,1469,2015
55464,1469,1469,2015
53760,1470,1470,2015
52834,1470,1470,2015
19093,1470,1470,2015
53809,1470,1470,2015
42039,1470,1470,2015
55451,1470,1470,2015
55399,1470,1470,2015
52539,1470,1470,2015
3234,1470,1470,2015
55464,1470,1470,2015
53965,1470,1470,2015
34389,1477,1477,2015
35112,1477,1477,2015
60726,1477,1477,2015
52356,1477,1477,2015
53954,1477,1477,2015
56595,1477,1477,2015
52841,1477,1477,2015
55101,1477,1477,2015
42739,1477,1477,2015
68334,1477,1477,2015
56928,1477,1477,2015
52045,1477,1477,2015
33540,1477,1477,2015
32099,1477,1477,2015
56127,1477,1477,2015
55629,1477,1477,2015
53131,1477,1477,2015
67831,1477,1477,2015
53320,1479,1479,2015
3635,1479,1479,2015
60780,1479,1479,2015
42005,1479,1479,2015
55824,1479,1479,2015
62435,1479,1479,2015
2967,1479,1479,2015
55573,1479,1479,2015
53760,1479,1479,2015
51393,1479,1479,2015
42002,1479,1479,2015
41933,1479,1479,2015
45413,1479,1479,2015
4222,1479,1479,2015
52941,1479,1479,2015
23321,1479,1479,2015
52581,1479,1479,2015
55842,1479,1479,2015
1919,1479,1479,2015
4095,1479,1479,2015
16167,1479,1479,2015
35493,1479,1479,2015
20479,1479,1479,2015
53806,1479,1479,2015
43787,1479,1479,2015
37743,1479,1479,2015
53804,1479,1479,2015
1275,1479,1479,2015
23188,1479,1479,2015
42225,1479,1479,2015
42081,1479,1479,2015
52375,1479,1479,2015
19461,1479,1479,2015
20042,1479,1479,2015
23737,1479,1479,2015
42513,1479,1479,2015
55464,1479,1479,2015
53965,1479,1479,2015
68313,1497,1497,2015
3959,1497,1497,2015
2082,1497,1497,2015
1855,1497,1497,2015
53793,1497,1497,2015
62617,1497,1497,2015
3713,1497,1497,2015
6003,1497,1497,2015
22250,1497,1497,2015
21593,1497,1497,2015
55498,1497,1497,2015
43656,1497,1497,2015
52535,1497,1497,2015
6864,1497,1497,2015
21793,1497,1497,2015
21522,1497,1497,2015
22055,1497,1497,2015
56312,1515,1515,2014
52964,1515,1515,2014
52571,1515,1515,2014
2272,1515,1515,2014
37891,1515,1515,2014
21016,1515,1515,2014
55639,1515,1515,2014
1919,1515,1515,2014
55396,1515,1515,2014
20479,1515,1515,2014
21926,1515,1515,2014
23334,1515,1515,2014
68539,1515,1515,2014
51641,1515,1515,2014
41934,1515,1515,2014
55593,1520,1520,2014
53760,1520,1520,2014
12046,1520,1520,2014
3767,1520,1520,2014
11682,1520,1520,2014
22332,1520,1520,2014
1875,1520,1520,2014
18416,1520,1520,2014
12800,1520,1520,2014
52774,1520,1520,2014
55464,1520,1520,2014
3400,1520,1520,2014
3048,1526,1526,2014
2272,1526,1526,2014
36649,1526,1526,2014
35289,1526,1526,2014
53634,1526,1526,2014
53575,1526,1526,2014
56172,1526,1526,2014
62211,1526,1526,2014
55591,1526,1526,2014
21292,1526,1526,2014
42039,1526,1526,2014
3742,1526,1526,2014
53635,1526,1526,2014
55399,1526,1526,2014
3400,1526,1526,2014
58468,1537,1537,2014
52964,1537,1537,2014
55611,1537,1537,2014
55386,1537,1537,2014
22789,1537,1537,2014
21897,1537,1537,2014
53693,1537,1537,2014
53216,1537,1537,2014
42805,1537,1537,2014
53374,1537,1537,2014
53575,1537,1537,2014
42654,1537,1537,2014
53060,1537,1537,2014
14027,1537,1537,2014
15897,1537,1537,2014
56070,1537,1537,2014
55410,1537,1537,2014
21926,1537,1537,2014
52658,1537,1537,2014
53607,1537,1537,2014
18318,1537,1537,2014
3464,1538,1538,2014
22178,1538,1538,2014
22382,1538,1538,2014
44631,1538,1538,2014
2374,1538,1538,2014
23244,1538,1538,2014
3683,1538,1538,2014
20331,1538,1538,2014
53099,1538,1538,2014
23741,1538,1538,2014
37695,1538,1538,2014
59202,1538,1538,2014
22626,1538,1538,2014
22370,1538,1538,2014
52050,1543,1543,2014
32785,1543,1543,2014
22472,1543,1543,2014
55402,1543,1543,2014
1896,1543,1543,2014
52664,1543,1543,2014
3107,1543,1543,2014
53132,1543,1543,2014
34318,1543,1543,2014
42451,1543,1543,2014
35588,1543,1543,2014
21944,1543,1543,2014
23212,1543,1543,2014
53635,1543,1543,2014
18033,1551,1551,2016
23244,1551,1551,2016
51393,1551,1551,2016
42002,1551,1551,2016
56432,1551,1551,2016
52705,1551,1551,2016
55831,1551,1551,2016
1463,1551,1551,2016
52271,1551,1551,2016
62374,1551,1551,2016
3119,1551,1551,2016
21199,1551,1551,2016
42039,1551,1551,2016
2092,1551,1551,2016
2006,1551,1551,2016
52331,1551,1551,2016
59737,1551,1551,2016
15743,1551,1551,2016
52888,1551,1551,2016
55464,1551,1551,2016
52839,1555,1555,2016
1428,1555,1555,2016
51402,1555,1555,2016
52571,1555,1555,2016
61796,1555,1555,2016
2272,1555,1555,2016
5352,1555,1555,2016
53954,1555,1555,2016
37891,1555,1555,2016
55429,1555,1555,2016
34114,1555,1555,2016
53538,1555,1555,2016
55396,1555,1555,2016
42184,1555,1555,2016
53635,1555,1555,2016
3959,1557,1557,2016
53081,1557,1557,2016
53735,1557,1557,2016
53857,1557,1557,2016
52071,1557,1557,2016
58879,1557,1557,2016
3922,1557,1557,2016
52559,1557,1557,2016
4181,1557,1557,2016
56121,1557,1557,2016
22410,1557,1557,2016
55792,1557,1557,2016
55470,1557,1557,2016
34594,1557,1557,2016
3722,1557,1557,2016
3567,1557,1557,2016
55992,1557,1557,2016
56120,1557,1557,2016
53799,1557,1557,2016
55871,1557,1557,2016
14347,1557,1557,2016
3470,1557,1557,2016
3088,1557,1557,2016
3113,1562,1562,2016
51831,1562,1562,2016
51665,1562,1562,2016
55593,1562,1562,2016
53760,1562,1562,2016
2758,1562,1562,2016
60727,1562,1562,2016
52082,1562,1562,2016
51887,1562,1562,2016
1300,1562,1562,2016
59934,1562,1562,2016
52774,1562,1562,2016
5737,1566,1566,2016
5549,1566,1566,2016
5749,1566,1566,2016
62398,1566,1566,2016
53374,1566,1566,2016
5593,1566,1566,2016
1463,1566,1566,2016
62374,1566,1566,2016
23741,1566,1566,2016
52658,1566,1566,2016
55870,1566,1566,2016
62780,1566,1566,2016
53817,1566,1566,2016
55764,1566,1566,2016
53976,1566,1566,2016
6270,1591,1591,2016
3509,1591,1591,2016
53760,1591,1591,2016
20483,1591,1591,2016
59834,1591,1591,2016
68328,1591,1591,2016
20600,1591,1591,2016
52996,1591,1591,2016
55842,1591,1591,2016
1980,1591,1591,2016
55464,1591,1591,2016
34584,1611,1611,2015
35925,1611,1611,2015
68493,1611,1611,2015
35289,1611,1611,2015
53216,1611,1611,2015
31743,1611,1611,2015
53575,1611,1611,2015
36829,1611,1611,2015
55410,1611,1611,2015
2082,1620,1620,2015
22380,1620,1620,2015
21752,1620,1620,2015
55732,1620,1620,2015
55771,1620,1620,2015
56011,1620,1620,2015
55498,1620,1620,2015
43656,1620,1620,2015
52535,1620,1620,2015
6864,1620,1620,2015
22693,1620,1620,2015
21793,1620,1620,2015
21522,1620,1620,2015
22950,1625,1625,2015
6237,1625,1625,2015
51669,1625,1625,2015
53511,1625,1625,2015
2240,1625,1625,2015
53760,1625,1625,2015
23244,1625,1625,2015
3767,1625,1625,2015
2171,1625,1625,2015
62304,1625,1625,2015
62374,1625,1625,2015
2805,1625,1625,2015
37811,1625,1625,2015
3683,1625,1625,2015
5981,1625,1625,2015
68577,1625,1625,2015
41936,1625,1625,2015
22370,1625,1625,2015
3077,1625,1625,2015
55464,1625,1625,2015
3400,1625,1625,2015
53965,1625,1625,2015
3691,1630,1630,2015
53652,1630,1630,2015
2261,1630,1630,2015
2736,1630,1630,2015
3052,1630,1630,2015
20069,1630,1630,2015
6237,1630,1630,2015
3476,1630,1630,2015
52785,1630,1630,2015
2483,1630,1630,2015
32069,1630,1630,2015
37623,1630,1630,2015
2319,1630,1630,2015
34576,1630,1630,2015
52581,1630,1630,2015
55842,1630,1630,2015
3923,1630,1630,2015
22025,1630,1630,2015
2317,1630,1630,2015
3267,1630,1630,2015
55512,1630,1630,2015
53965,1630,1630,2015
52743,1632,1632,2015
42281,1632,1632,2015
42237,1632,1632,2015
2073,1632,1632,2015
56167,1632,1632,2015
51206,1632,1632,2015
55581,1632,1632,2015
56081,1632,1632,2015
55997,1632,1632,2015
52750,1654,1654,2018
52779,1654,1654,2018
37792,1654,1654,2018
62299,1654,1654,2018
1922,1654,1654,2018
52771,1654,1654,2018
5312,1654,1654,2018
52898,1654,1654,2018
62233,1654,1654,2018
52312,1654,1654,2018
62304,1654,1654,2018
41986,1654,1654,2018
5981,1654,1654,2018
56525,1654,1654,2018
6519,1654,1654,2018
3156,1654,1654,2018
42593,1654,1654,2018
37840,1654,1654,2018
53295,1658,1658,2018
3371,1658,1658,2018
3464,1658,1658,2018
22196,1658,1658,2018
22382,1658,1658,2018
2362,1658,1658,2018
32337,1658,1658,2018
33478,1658,1658,2018
42053,1658,1658,2018
3374,1658,1658,2018
53836,1658,1658,2018
55520,1658,1658,2018
23244,1658,1658,2018
44439,1658,1658,2018
53954,1658,1658,2018
22455,1658,1658,2018
44660,1658,1658,2018
2945,1658,1658,2018
1876,1658,1658,2018
42288,1658,1658,2018
62752,1658,1658,2018
21528,1658,1658,2018
43198,1662,1662,2018
3959,1662,1662,2018
2788,1662,1662,2018
53735,1662,1662,2018
2240,1662,1662,2018
23244,1662,1662,2018
37811,1662,1662,2018
52313,1662,1662,2018
37694,1662,1662,2018
37991,1662,1662,2018
51795,1662,1662,2018
5970,1662,1662,2018
5714,1662,1662,2018
22370,1662,1662,2018
55464,1662,1662,2018
68131,1694,1694,2018
21712,1694,1694,2018
42412,1694,1694,2018
55616,1694,1694,2018
62499,1694,1694,2018
6242,1694,1694,2018
53954,1694,1694,2018
56624,1694,1694,2018
2280,1694,1694,2018
55820,1694,1694,2018
53194,1694,1694,2018
1912,1694,1694,2018
52494,1694,1694,2018
1982,1695,1695,2018
1355,1695,1695,2018
56532,1695,1695,2018
6242,1695,1695,2018
61113,1695,1695,2018
62668,1695,1695,2018
2280,1695,1695,2018
42948,1695,1695,2018
58688,1695,1695,2018
55820,1695,1695,2018
53930,1695,1695,2018
1912,1695,1695,2018
52494,1695,1695,2018
3959,1696,1696,2018
5357,1696,1696,2018
3635,1696,1696,2018
17451,1696,1696,2018
37832,1696,1696,2018
22025,1696,1696,2018
2190,1696,1696,2018
3036,1696,1696,2018
2317,1696,1696,2018
55512,1696,1696,2018
19425,1696,1696,2018
68107,1720,1720,2017
22508,1720,1720,2017
22178,1720,1720,2017
5510,1720,1720,2017
42199,1720,1720,2017
55501,1720,1720,2017
55414,1720,1720,2017
68415,1720,1720,2017
44631,1720,1720,2017
23244,1720,1720,2017
22253,1720,1720,2017
62233,1720,1720,2017
62304,1720,1720,2017
41986,1720,1720,2017
5935,1720,1720,2017
52827,1720,1720,2017
59202,1720,1720,2017
68386,1720,1720,2017
2036,1720,1720,2017
37840,1720,1720,2017
23131,1720,1720,2017
21051,1734,1734,2017
21303,1734,1734,2017
51500,1734,1734,2017
22789,1734,1734,2017
56649,1734,1734,2017
20546,1734,1734,2017
42790,1734,1734,2017
53598,1734,1734,2017
22493,1734,1734,2017
60729,1734,1734,2017
56236,1734,1734,2017
3247,1735,1735,2017
2382,1735,1735,2017
43149,1735,1735,2017
52018,1735,1735,2017
19711,1735,1735,2017
52941,1735,1735,2017
42756,1735,1735,2017
2941,1735,1735,2017
33974,1735,1735,2017
43787,1735,1735,2017
44224,1735,1735,2017
23188,1735,1735,2017
42513,1735,1735,2017
42338,1742,1742,2017
55516,1742,1742,2017
5341,1742,1742,2017
62617,1742,1742,2017
21999,1742,1742,2017
21752,1742,1742,2017
55771,1742,1742,2017
6003,1742,1742,2017
21593,1742,1742,2017
55498,1742,1742,2017
52535,1742,1742,2017
59752,1742,1742,2017
22693,1742,1742,2017
42280,1742,1742,2017
21793,1742,1742,2017
21522,1742,1742,2017
51669,1743,1743,2017
2788,1743,1743,2017
55501,1743,1743,2017
23244,1743,1743,2017
55743,1743,1743,2017
2805,1743,1743,2017
2363,1743,1743,2017
3683,1743,1743,2017
55842,1743,1743,2017
52948,1743,1743,2017
55712,1743,1743,2017
3156,1743,1743,2017
2615,1743,1743,2017
55538,1743,1743,2017
2911,1743,1743,2017
22370,1743,1743,2017
20812,1748,1748,2017
3685,1748,1748,2017
60731,1748,1748,2017
15741,1748,1748,2017
56649,1748,1748,2017
20546,1748,1748,2017
51375,1748,1748,2017
21116,1748,1748,2017
22838,1748,1748,2017
56236,1748,1748,2017
21050,1748,1748,2017
53635,1748,1748,2017
55397,1748,1748,2017
3147,1754,1754,2017
16117,1754,1754,2017
13954,1754,1754,2017
5317,1754,1754,2017
42039,1754,1754,2017
42547,1754,1754,2017
56166,1754,1754,2017
20807,1754,1754,2017
17256,1754,1754,2017
52297,1754,1754,2017
37980,1754,1754,2017
55399,1754,1754,2017
53965,1754,1754,2017
53610,1758,1758,2017
41989,1758,1758,2017
33162,1758,1758,2017
53374,1758,1758,2017
68050,1758,1758,2017
68396,1758,1758,2017
37635,1758,1758,2017
44798,1758,1758,2017
7179,1758,1758,2017
31749,1758,1758,2017
51862,1758,1758,2017
56022,1758,1758,2017
56737,1760,1760,2017
5393,1760,1760,2017
60726,1760,1760,2017
55812,1760,1760,2017
36644,1760,1760,2017
42739,1760,1760,2017
52997,1760,1760,2017
42282,1760,1760,2017
2163,1760,1760,2017
68483,1760,1760,2017
3036,1760,1760,2017
55399,1760,1760,2017
42432,1760,1760,2017
4882,1760,1760,2017
52689,1770,1770,2017
53760,1770,1770,2017
4094,1770,1770,2017
56167,1770,1770,2017
22394,1770,1770,2017
52758,1770,1770,2017
53806,1770,1770,2017
55875,1770,1770,2017
53637,1770,1770,2017
53008,1770,1770,2017
34623,1770,1770,2017
51855,1770,1770,2017
60057,1770,1770,2017
53259,1770,1770,2017
55399,1770,1770,2017
55464,1770,1770,2017
53965,1770,1770,2017
35930,1777,1777,2017
1562,1777,1777,2017
62477,1777,1777,2017
2117,1777,1777,2017
21903,1777,1777,2017
3034,1777,1777,2017
2485,1777,1777,2017
55451,1777,1777,2017
52949,1777,1777,2017
53810,1777,1777,2017
52624,1777,1777,2017
55399,1777,1777,2017
32354,1777,1777,2017
5549,1782,1782,2017
52051,1782,1782,2017
21972,1782,1782,2017
21646,1782,1782,2017
44631,1782,1782,2017
52771,1782,1782,2017
23244,1782,1782,2017
59727,1782,1782,2017
37993,1782,1782,2017
4094,1782,1782,2017
44660,1782,1782,2017
48458,1782,1782,2017
53060,1782,1782,2017
3683,1782,1782,2017
55842,1782,1782,2017
5981,1782,1782,2017
461,1782,1782,2017
52997,1782,1782,2017
52948,1782,1782,2017
3156,1782,1782,2017
55870,1782,1782,2017
18928,1782,1782,2017
31974,1782,1782,2017
37840,1782,1782,2017
53054,1782,1782,2017
22370,1782,1782,2017
22132,1785,1785,2017
52734,1785,1785,2017
55603,1785,1785,2017
55616,1785,1785,2017
35037,1785,1785,2017
59677,1785,1785,2017
53574,1785,1785,2017
62499,1785,1785,2017
52268,1785,1785,2017
53954,1785,1785,2017
53974,1785,1785,2017
51627,1785,1785,2017
52961,1785,1785,2017
42238,1785,1785,2017
2075,1785,1785,2017
53497,1785,1785,2017
21646,1788,1788,2017
42293,1788,1788,2017
55501,1788,1788,2017
32556,1788,1788,2017
23244,1788,1788,2017
22253,1788,1788,2017
42398,1788,1788,2017
62304,1788,1788,2017
52732,1788,1788,2017
3683,1788,1788,2017
52948,1788,1788,2017
3156,1788,1788,2017
41936,1788,1788,2017
2079,1788,1788,2017
55399,1788,1788,2017
1970,1800,1800,2016
19826,1800,1800,2016
55570,1800,1800,2016
52046,1800,1800,2016
53123,1800,1800,2016
55531,1800,1800,2016
51393,1800,1800,2016
3441,1800,1800,2016
21903,1800,1800,2016
62601,1800,1800,2016
58673,1800,1800,2016
3683,1800,1800,2016
55399,1800,1800,2016
22097,1800,1800,2016
3190,1800,1800,2016
3234,1800,1800,2016
3400,1800,1800,2016
53965,1800,1800,2016
3371,1801,1801,2016
3464,1801,1801,2016
3476,1801,1801,2016
3509,1801,1801,2016
55593,1801,1801,2016
4178,1801,1801,2016
53134,1801,1801,2016
3441,1801,1801,2016
22455,1801,1801,2016
3767,1801,1801,2016
3770,1801,1801,2016
3683,1801,1801,2016
3567,1801,1801,2016
55464,1801,1801,2016
3400,1801,1801,2016
53965,1801,1801,2016
3916,1817,1817,2016
11505,1817,1817,2016
22929,1817,1817,2016
52017,1817,1817,2016
55842,1817,1817,2016
55538,1817,1817,2016
42039,1817,1817,2016
51333,1817,1817,2016
3567,1817,1817,2016
1980,1817,1817,2016
